
0, 2, 0, 0.21, 2, 0, 0.7736842105263158, 2
0, 3, 0, 0.3, 0, 0, 0.08473684210526317, 2
0, 2, 0, 0.3, 1, 0, 0.31653473684210526, 0
1, 2, 1, 0.3, 0, 0, 0.1368421052631579, 2
0, 1, 0, 0.54, 0, 1, 0.8135526315789473, 2
1, 3, 0, 0.12, 1, 0, 0.11833368421052631, 0
0, 3, 0, 0.3, 0, 0, 0.08157894736842106, 1
1, 3, 0, 0.24, 0, 0, 0.07517578947368421, 2
1, 3, 1, 0.3, 1, 1, 0.23535052631578945, 0
0, 3, 0, 0.45, 0, 0, 0.07342105263157894, 2
0, 3, 0, 0.33, 0, 0, 0.08311368421052631, 0
0, 3, 0, 0.2, 0, 0, 0.07421052631578948, 2
0, 3, 1, 0.47000000000000003, 1, 0, 0.15263157894736842, 2
1, 2, 1, 0.29, 1, 0, 0.2736842105263158, 2
0, 2, 0, 0.25, 0, 0, 0.1368421052631579, 2
0, 2, 0, 0.23, 0, 0, 0.15837684210526315, 0
1, 1, 1, 0.19, 0, 2, 0.2766663157894737, 2
0, 1, 0, 0.37, 1, 0, 0.5589473684210526, 2
0, 3, 0, 0.16, 0, 0, 0.0970178947368421, 2
0, 1, 0, 0.24, 0, 0, 0.8336842105263158, 0
0, 3, 1, 0.3, 0, 2, 0.16048210526315787, 0
1, 3, 1, 0.22, 0, 0, 0.08157894736842106, 2
1, 3, 1, 0.24, 1, 0, 0.16684210526315787, 2
0, 3, 0, 0.19, 0, 0, 0.07105263157894737, 1
0, 2, 0, 0.18, 0, 0, 0.12105263157894737, 2
0, 2, 0, 0.19, 1, 1, 0.3868421052631579, 2
1, 3, 0, 0.27, 0, 0, 0.08206105263157894, 2
0, 3, 1, 0.09, 2, 2, 0.3618421052631579, 2
0, 2, 0, 0.3, 0, 2, 0.2736842105263158, 2
0, 2, 0, 0.42, 0, 0, 0.1368421052631579, 2
0, 2, 0, 0.51, 0, 0, 0.1318421052631579, 2
1, 1, 1, 0.22, 1, 0, 0.7010526315789473, 2
0, 3, 0, 0.3, 0, 0, 0.08473684210526317, 2
0, 3, 0, 0.3, 0, 2, 0.15263157894736842, 2
0, 3, 0, 0.3, 0, 0, 0.07697368421052632, 2
0, 1, 0, 0.51, 0, 1, 0.6460968421052631, 0
1, 3, 1, 0.16, 0, 0, 0.08140315789473684, 1
0, 3, 0, 0.3, 0, 0, 0.08473684210526317, 2
0, 3, 0, 0.3, 0, 0, 0.09118421052631578, 2
0, 3, 0, 0.3, 8, 2, 0.7321052631578947, 2
0, 3, 0, 0.44, 0, 1, 0.16947368421052633, 2
1, 2, 1, 0.4, 0, 0, 0.16578947368421051, 2
0, 3, 0, 0.26, 0, 0, 0.0818421052631579, 2
0, 3, 0, 0.17, 0, 0, 0.09118421052631578, 2
0, 3, 0, 0.01, 4, 1, 0.41776315789473684, 2
1, 3, 0, 0.09, 0, 2, 0.21605263157894736, 2
1, 1, 1, 0.3, 0, 1, 0.5789473684210527, 2
0, 3, 1, 0.45, 1, 4, 0.29368421052631577, 2
0, 1, 0, 0.3, 0, 0, 0.27289473684210525, 2
0, 3, 0, 0.28, 0, 0, 0.5946926315789474, 2
0, 1, 0, 0.61, 0, 0, 0.3526315789473684, 2
0, 3, 0, 0.04, 4, 1, 0.30657894736842106, 1
1, 3, 1, 0.01, 1, 1, 0.11719263157894737, 2
0, 3, 0, 0.21, 0, 0, 0.08342105263157894, 2
0, 1, 0, 0.56, 0, 0, 0.3231136842105263, 0
0, 3, 0, 0.18, 1, 1, 0.0826757894736842, 2
0, 3, 0, 0.3, 3, 1, 0.2680705263157895, 2
0, 1, 1, 0.5, 0, 0, 0.30223684210526314, 0
0, 2, 0, 0.3, 0, 0, 0.1368421052631579, 2
0, 3, 0, 0.36, 0, 0, 0.0, 2
0, 3, 1, 0.3, 8, 2, 0.7321052631578947, 2
0, 2, 0, 0.3, 0, 0, 0.15842105263157896, 0
0, 3, 0, 0.09, 4, 2, 0.33039473684210524, 2
1, 2, 0, 0.01, 2, 1, 0.4105263157894737, 2
1, 3, 1, 0.04, 0, 2, 0.23184210526315788, 2
0, 1, 0, 0.3, 0, 0, 0.5263157894736842, 2
1, 3, 1, 0.3, 1, 0, 0.1631578947368421, 1
1, 1, 0, 0.45, 0, 0, 0.2794736842105263, 2
0, 3, 0, 0.4, 1, 1, 0.1631578947368421, 1
0, 3, 0, 0.36, 0, 0, 0.08311368421052631, 2
1, 2, 1, 0.32, 0, 0, 0.1368421052631579, 2
0, 2, 0, 0.19, 0, 0, 0.1368421052631579, 2
1, 3, 1, 0.19, 1, 0, 0.0826757894736842, 2
1, 2, 0, 0.03, 1, 1, 0.2736842105263158, 2
1, 1, 1, 0.44, 0, 0, 0.2917978947368421, 0
1, 1, 1, 0.58, 0, 0, 1.5423242105263157, 0
0, 3, 0, 0.3, 0, 0, 0.08157894736842106, 1
0, 3, 0, 0.42, 0, 1, 0.08846526315789473, 2
1, 3, 1, 0.3, 0, 0, 0.08157894736842106, 1
0, 2, 1, 0.24, 0, 0, 0.1368421052631579, 2
0, 3, 0, 0.28, 0, 0, 0.09999999999999999, 2
0, 3, 0, 0.3, 8, 2, 0.7321052631578947, 2
0, 3, 0, 0.34, 0, 0, 0.06837684210526315, 2
0, 3, 0, 0.3, 0, 0, 0.07605263157894736, 0
1, 3, 0, 0.18, 0, 0, 0.08473684210526317, 2
0, 3, 1, 0.02, 0, 1, 0.11013157894736843, 2
0, 3, 0, 0.32, 1, 0, 0.16684210526315787, 2
1, 3, 0, 0.26, 0, 0, 0.19776315789473686, 0
1, 3, 1, 0.16, 0, 0, 0.08157894736842106, 1
1, 1, 0, 0.4, 0, 0, 0.3263157894736842, 0
0, 3, 0, 0.24, 0, 0, 0.07421052631578948, 2
1, 2, 1, 0.35000000000000003, 0, 0, 0.22105263157894736, 2
0, 3, 0, 0.22, 0, 0, 0.07631578947368421, 2
0, 2, 0, 0.3, 0, 0, 0.1368421052631579, 2
0, 3, 0, 0.3, 1, 0, 0.08157894736842106, 1
1, 1, 1, 0.31, 1, 0, 1.1923684210526315, 0
1, 3, 1, 0.27, 0, 0, 0.08342105263157894, 2
0, 2, 0, 0.42, 1, 0, 0.28421052631578947, 2
1, 1, 1, 0.32, 0, 0, 0.8030705263157896, 0
0, 2, 0, 0.3, 0, 0, 0.11052631578947368, 2
1, 3, 0, 0.16, 0, 0, 0.08473684210526317, 2
0, 2, 0, 0.27, 0, 0, 0.1368421052631579, 2
0, 3, 0, 0.51, 0, 0, 0.08473684210526317, 2
0, 3, 0, 0.3, 0, 0, 0.08311368421052631, 2
1, 1, 0, 0.38, 1, 0, 0.9473684210526315, 2
0, 3, 0, 0.22, 0, 0, 0.09842105263157894, 2
1, 2, 0, 0.19, 0, 0, 0.11052631578947368, 2
0, 3, 0, 0.3, 0, 0, 0.07631578947368421, 2
0, 2, 0, 0.18, 0, 0, 0.1368421052631579, 2
0, 3, 1, 0.3, 3, 1, 0.2680705263157895, 2
1, 1, 1, 0.35000000000000003, 1, 0, 0.8786842105263157, 2
0, 3, 0, 0.29, 0, 0, 0.0818421052631579, 2
0, 2, 0, 0.59, 0, 0, 0.14210526315789473, 2
1, 3, 1, 0.05, 4, 2, 0.33039473684210524, 2
0, 2, 0, 0.24, 0, 0, 0.11052631578947368, 2
0, 3, 1, 0.3, 0, 0, 0.07947368421052631, 2
0, 2, 0, 0.44, 1, 0, 0.2736842105263158, 2
1, 2, 1, 0.08, 0, 2, 0.2763157894736842, 2
0, 2, 0, 0.19, 0, 0, 0.11052631578947368, 2
0, 2, 0, 0.33, 0, 0, 0.12921052631578947, 2
0, 3, 1, 0.3, 1, 0, 0.15214947368421053, 0
1, 3, 1, 0.3, 1, 0, 0.1631578947368421, 1
0, 2, 0, 0.29, 0, 0, 0.11052631578947368, 2
0, 3, 0, 0.22, 0, 0, 0.075, 2
0, 3, 0, 0.3, 0, 0, 0.07605263157894736, 0
0, 1, 0, 0.44, 2, 0, 0.9473684210526315, 1
0, 3, 1, 0.25, 0, 0, 0.0818421052631579, 2
1, 2, 1, 0.24, 0, 2, 0.15263157894736842, 2
1, 1, 0, 0.37, 1, 1, 0.5532021052631579, 2
0, 2, 0, 0.54, 1, 0, 0.2736842105263158, 2
0, 3, 0, 0.3, 0, 0, 0.07631578947368421, 2
0, 3, 1, 0.29, 1, 1, 0.11013157894736843, 2
0, 1, 0, 0.62, 0, 0, 0.2794736842105263, 2
0, 3, 0, 0.3, 1, 0, 0.16947368421052633, 2
0, 3, 1, 0.41000000000000003, 0, 2, 0.21276315789473682, 2
1, 3, 1, 0.29, 0, 2, 0.16048210526315787, 0
1, 1, 1, 0.3, 0, 0, 0.8336842105263158, 0
1, 1, 1, 0.3, 0, 0, 0.9105263157894736, 2
1, 1, 1, 0.35000000000000003, 0, 0, 5.392938947368421, 0
1, 2, 1, 0.5, 0, 1, 0.2736842105263158, 2
0, 3, 0, 0.3, 0, 0, 0.08157894736842106, 1
1, 3, 0, 0.03, 4, 2, 0.33039473684210524, 2
0, 1, 0, 0.52, 1, 1, 0.838421052631579, 2
0, 1, 0, 0.4, 0, 0, 0.0, 2
0, 3, 1, 0.3, 0, 0, 0.08157894736842106, 1
0, 2, 0, 0.36, 0, 0, 0.11052631578947368, 2
0, 3, 0, 0.16, 4, 1, 0.41776315789473684, 2
1, 3, 0, 0.25, 1, 0, 0.0818421052631579, 2
1, 1, 1, 0.58, 0, 1, 1.6153947368421053, 2
1, 1, 1, 0.35000000000000003, 0, 0, 1.4277189473684209, 2
0, 1, 0, 0.3, 0, 0, 0.3263157894736842, 2
1, 3, 0, 0.25, 0, 0, 0.0, 2
1, 2, 1, 0.41000000000000003, 0, 1, 0.20526315789473684, 2
0, 1, 0, 0.37, 0, 1, 0.3126315789473684, 0
1, 3, 1, 0.3, 0, 0, 0.08157894736842106, 1
1, 1, 1, 0.63, 1, 0, 0.8206136842105263, 2
0, 3, 1, 0.45, 0, 0, 0.08157894736842106, 2
0, 2, 0, 0.3, 0, 0, 0.0, 2
0, 3, 0, 0.07, 4, 1, 0.30657894736842106, 1
1, 3, 1, 0.35000000000000003, 1, 1, 0.2131578947368421, 2
0, 3, 0, 0.65, 0, 0, 0.08157894736842106, 1
0, 3, 0, 0.28, 0, 0, 0.0826757894736842, 2
0, 3, 0, 0.16, 0, 0, 0.09999999999999999, 2
1, 3, 0, 0.19, 0, 0, 0.08473684210526317, 2
0, 1, 0, 0.3, 0, 0, 0.2736842105263158, 2
0, 3, 0, 0.33, 0, 0, 0.09118421052631578, 0
1, 3, 0, 0.3, 0, 0, 0.09999999999999999, 2
0, 3, 0, 0.22, 0, 0, 0.08311368421052631, 2
1, 2, 0, 0.42, 0, 0, 0.1368421052631579, 2
1, 3, 1, 0.22, 0, 0, 0.08157894736842106, 1
1, 1, 1, 0.26, 0, 0, 0.83, 2
1, 1, 1, 0.19, 1, 0, 0.9587284210526316, 0
0, 2, 0, 0.36, 0, 0, 0.1355263157894737, 0
0, 3, 1, 0.24, 0, 0, 0.0931578947368421, 2
0, 3, 0, 0.24, 0, 0, 0.08311368421052631, 2
0, 1, 0, 0.3, 0, 0, 0.2917978947368421, 0
0, 3, 0, 0.3, 0, 0, 0.07609684210526316, 0
0, 1, 1, 0.02, 1, 2, 1.595263157894737, 2
1, 1, 0, 0.3, 0, 0, 0.32105263157894737, 2
1, 1, 1, 0.5, 0, 1, 2.605482105263158, 0
1, 3, 1, 0.3, 0, 0, 0.08157894736842106, 1
1, 3, 0, 0.3, 2, 0, 0.24473684210526314, 1
0, 3, 0, 0.19, 0, 0, 0.0, 2
1, 2, 1, 0.3, 0, 0, 0.13, 1
0, 3, 0, 0.3, 0, 0, 0.08473684210526317, 2
1, 1, 0, 0.3, 1, 2, 1.595263157894737, 2
1, 1, 1, 0.3, 0, 0, 1.1671926315789474, 0
1, 1, 1, 0.17, 1, 0, 1.1463157894736842, 0
0, 2, 0, 0.3, 1, 0, 0.25263157894736843, 0
1, 1, 1, 0.3, 0, 0, 0.5992547368421053, 0
1, 1, 1, 0.24, 0, 0, 0.8753505263157895, 0
1, 1, 1, 0.18, 2, 2, 2.761842105263158, 0
0, 2, 1, 0.26, 1, 1, 0.2736842105263158, 2
0, 3, 0, 0.28, 0, 0, 0.08311368421052631, 2
0, 2, 0, 0.43, 1, 1, 0.2763157894736842, 2
1, 3, 1, 0.26, 0, 0, 0.0826757894736842, 2
1, 2, 1, 0.24, 1, 0, 0.2736842105263158, 2
0, 2, 0, 0.54, 0, 0, 0.14736842105263157, 2
1, 1, 1, 0.31, 0, 2, 1.735438947368421, 2
1, 1, 1, 0.4, 1, 1, 1.4157894736842105, 0
0, 3, 0, 0.22, 0, 0, 0.07631578947368421, 2
0, 3, 0, 0.27, 0, 0, 0.08311368421052631, 2
1, 2, 1, 0.3, 0, 0, 0.13, 1
1, 2, 1, 0.22, 1, 1, 0.30526315789473685, 2
0, 3, 0, 0.3, 8, 2, 0.7321052631578947, 2
1, 1, 1, 0.36, 0, 0, 1.4277189473684209, 0
0, 3, 0, 0.61, 0, 0, 0.0656578947368421, 2
1, 2, 1, 0.36, 0, 0, 0.1368421052631579, 2
1, 3, 1, 0.31, 1, 1, 0.21605263157894736, 2
1, 1, 1, 0.16, 0, 1, 0.6103073684210526, 0
1, 3, 1, 0.3, 2, 0, 0.24473684210526314, 1
0, 1, 0, 0.3, 0, 0, 0.3, 2
0, 1, 0, 0.38, 0, 1, 1.6153947368421053, 2
0, 3, 0, 0.16, 2, 0, 0.18947368421052632, 2
1, 1, 1, 0.3, 1, 0, 1.406842105263158, 2
0, 3, 0, 0.3, 0, 0, 0.08311368421052631, 2
0, 1, 0, 0.29, 1, 0, 0.7010526315789473, 2
1, 1, 1, 0.41000000000000003, 0, 0, 1.4157894736842105, 0
1, 3, 0, 0.45, 0, 0, 0.08473684210526317, 2
0, 1, 0, 0.45, 0, 0, 0.3736842105263158, 2
1, 2, 0, 0.02, 1, 1, 0.2736842105263158, 2
1, 1, 1, 0.24, 3, 2, 2.7684210526315787, 2
0, 2, 0, 0.28, 0, 0, 0.1368421052631579, 2
0, 2, 0, 0.25, 0, 0, 0.1368421052631579, 2
0, 2, 0, 0.36, 0, 0, 0.1368421052631579, 2
1, 2, 1, 0.24, 0, 0, 0.1368421052631579, 2
1, 2, 1, 0.4, 0, 0, 0.1368421052631579, 2
1, 3, 1, 0.3, 1, 0, 0.16947368421052633, 2
1, 3, 0, 0.03, 1, 1, 0.16736842105263158, 2
0, 3, 0, 0.42, 0, 0, 0.09118421052631578, 2
0, 3, 0, 0.23, 0, 0, 0.09710526315789474, 2
0, 1, 0, 0.3, 0, 0, 0.3684210526315789, 2
0, 3, 0, 0.15, 1, 1, 0.07609684210526316, 0
0, 3, 0, 0.25, 1, 0, 0.18736842105263157, 2
0, 3, 0, 0.3, 0, 0, 0.07605263157894736, 0
0, 3, 0, 0.28, 0, 0, 0.09999999999999999, 2
1, 1, 1, 0.22, 0, 1, 0.5789473684210527, 2
0, 2, 1, 0.38, 0, 0, 0.1368421052631579, 2
1, 3, 1, 0.3, 0, 0, 0.08293894736842106, 1
1, 3, 1, 0.3, 0, 0, 0.08293894736842106, 1
0, 3, 0, 0.4, 1, 4, 0.29368421052631577, 2
0, 2, 0, 0.29, 1, 0, 0.2917978947368421, 0
0, 3, 1, 0.45, 0, 1, 0.15214947368421053, 0
0, 3, 0, 0.35000000000000003, 0, 0, 0.07421052631578948, 2
0, 3, 0, 0.3, 1, 0, 0.1631578947368421, 1
0, 3, 0, 0.3, 0, 0, 0.07631578947368421, 2
1, 1, 1, 0.6, 1, 0, 0.7921052631578948, 0
1, 3, 1, 0.3, 0, 0, 0.07609684210526316, 0
1, 3, 1, 0.3, 0, 0, 0.08157894736842106, 1
1, 1, 1, 0.24, 0, 0, 0.7294736842105263, 0
1, 1, 0, 0.25, 1, 0, 0.5835968421052631, 0
0, 3, 0, 0.18, 1, 0, 0.06837684210526315, 2
0, 3, 0, 0.19, 0, 0, 0.08473684210526317, 2
0, 1, 0, 0.22, 0, 0, 1.4277189473684209, 0
0, 3, 1, 0.03, 3, 1, 0.2218421052631579, 2
1, 1, 1, 0.3, 1, 0, 0.8649557894736842, 0
1, 3, 1, 0.22, 0, 0, 0.07631578947368421, 2
0, 1, 0, 0.27, 0, 2, 2.2263157894736842, 0
0, 3, 0, 0.2, 0, 0, 0.042236842105263156, 0
0, 3, 0, 0.19, 0, 0, 0.0818421052631579, 2
1, 1, 1, 0.42, 0, 0, 2.395, 0
1, 3, 1, 0.01, 0, 2, 0.1657021052631579, 0
0, 3, 0, 0.32, 0, 0, 0.08342105263157894, 2
1, 1, 1, 0.35000000000000003, 1, 0, 0.5473684210526316, 2
0, 3, 0, 0.3, 0, 0, 0.08311368421052631, 2
0, 2, 0, 0.18, 0, 0, 0.7736842105263158, 2
0, 3, 0, 0.01, 5, 2, 0.4936842105263158, 2
1, 2, 1, 0.36, 0, 0, 0.1368421052631579, 2
0, 3, 0, 0.3, 0, 0, 0.08135999999999999, 1
1, 2, 1, 0.17, 0, 0, 0.12631578947368421, 0
1, 1, 0, 0.36, 1, 2, 1.263157894736842, 2
1, 3, 0, 0.21, 0, 0, 0.08206105263157894, 2
0, 3, 0, 0.28, 2, 0, 0.08342105263157894, 2
1, 1, 1, 0.23, 1, 0, 1.1923684210526315, 0
1, 3, 1, 0.24, 0, 2, 0.17578947368421052, 2
0, 3, 0, 0.22, 0, 0, 0.08206105263157894, 2
0, 3, 1, 0.31, 0, 0, 0.0826757894736842, 2
0, 2, 0, 0.46, 0, 0, 0.2736842105263158, 2
0, 2, 0, 0.23, 0, 0, 0.11052631578947368, 2
1, 2, 1, 0.28, 0, 0, 0.13315789473684211, 2
1, 3, 0, 0.39, 0, 0, 0.08342105263157894, 2
0, 3, 0, 0.26, 0, 0, 0.08473684210526317, 2
0, 3, 1, 0.21, 1, 0, 0.10342105263157894, 2
0, 3, 0, 0.28, 1, 0, 0.16684210526315787, 2
0, 3, 1, 0.2, 0, 0, 0.09118421052631578, 2
0, 2, 0, 0.34, 1, 0, 0.22105263157894736, 2
0, 3, 0, 0.51, 0, 0, 0.08157894736842106, 2
1, 2, 0, 0.03, 1, 1, 0.19736842105263158, 2
0, 3, 0, 0.21, 0, 0, 0.0818421052631579, 2
0, 3, 1, 0.3, 3, 1, 0.2680705263157895, 2
0, 3, 0, 0.3, 0, 0, 0.08311368421052631, 2
0, 3, 0, 0.3, 0, 0, 0.07219263157894737, 1
1, 1, 1, 0.33, 1, 0, 0.9473684210526315, 1
0, 2, 0, 0.3, 0, 0, 0.0, 2
1, 3, 0, 0.44, 0, 0, 0.08342105263157894, 2
0, 3, 1, 0.3, 0, 0, 0.08473684210526317, 2
1, 2, 1, 0.34, 1, 1, 0.34210526315789475, 2
1, 2, 1, 0.18, 0, 2, 0.1368421052631579, 2
0, 2, 0, 0.3, 0, 0, 0.1368421052631579, 2
0, 3, 1, 0.1, 0, 2, 0.25421052631578944, 2
0, 3, 0, 0.3, 0, 0, 0.08311368421052631, 0
0, 3, 0, 0.21, 0, 0, 0.08140315789473684, 1
0, 3, 0, 0.29, 0, 0, 0.08289473684210526, 2
0, 3, 1, 0.28, 1, 1, 0.15157894736842106, 2
0, 3, 0, 0.18, 1, 1, 0.21276315789473682, 2
0, 3, 0, 0.3, 0, 0, 0.07631578947368421, 2
1, 2, 1, 0.28, 1, 0, 0.2736842105263158, 2
1, 2, 1, 0.19, 0, 0, 0.2736842105263158, 2
0, 3, 0, 0.3, 0, 0, 0.08157894736842106, 1
1, 3, 0, 0.32, 0, 0, 0.08473684210526317, 2
1, 1, 0, 0.28, 0, 0, 0.2794736842105263, 2
1, 3, 1, 0.3, 1, 0, 0.16947368421052633, 2
1, 2, 1, 0.42, 1, 0, 0.2736842105263158, 2
0, 3, 0, 0.17, 0, 0, 0.075, 2
0, 1, 0, 0.5, 1, 0, 0.588421052631579, 2
1, 1, 1, 0.14, 1, 2, 1.263157894736842, 2
0, 3, 1, 0.21, 2, 2, 0.3618421052631579, 2
